"","season","estaca","nido_id","ambiente","huevo","pichon","fecha_puesta","fecha_walkout","ER","colname3","SST","Chla","SSTA","SAM"
"386","s14-15",200,20,NA,2,0,2014-10-25,2014-12-25,0,"MLEON",4.74770396826219,2.94931978963863,0.00380329314417408,0.53104
"387","s14-15",300,1,NA,2,2,2014-10-25,2014-12-25,1,"MLEON",4.74770396826219,2.94931978963863,0.00380329314417408,0.53104
"388","s14-15",300,2,NA,2,2,2014-10-25,2014-12-25,1,"MLEON",4.74770396826219,2.94931978963863,0.00380329314417408,0.53104
"389","s14-15",300,6,NA,2,2,2014-10-25,2014-12-25,1,"MLEON",4.74770396826219,2.94931978963863,0.00380329314417408,0.53104
"390","s14-15",300,8,NA,2,1,2014-10-25,2014-12-25,0.5,"MLEON",4.74770396826219,2.94931978963863,0.00380329314417408,0.53104
"391","s14-15",300,9,NA,2,0,2014-10-25,2014-12-25,0,"MLEON",4.74770396826219,2.94931978963863,0.00380329314417408,0.53104
"392","s14-15",300,10,NA,2,2,2014-10-25,2014-12-25,1,"MLEON",4.74770396826219,2.94931978963863,0.00380329314417408,0.53104
"393","s14-15",300,11,NA,2,0,2014-10-25,2014-12-25,0,"MLEON",4.74770396826219,2.94931978963863,0.00380329314417408,0.53104
"394","s14-15",300,14,NA,2,1,2014-10-25,2014-12-25,0.5,"MLEON",4.74770396826219,2.94931978963863,0.00380329314417408,0.53104
"395","s14-15",300,15,NA,2,0,2014-10-25,2014-12-25,0,"MLEON",4.74770396826219,2.94931978963863,0.00380329314417408,0.53104
"396","s14-15",300,16,NA,2,1,2014-10-25,2014-12-25,0.5,"MLEON",4.74770396826219,2.94931978963863,0.00380329314417408,0.53104
"397","s14-15",300,17,NA,2,2,2014-10-25,2014-12-25,1,"MLEON",4.74770396826219,2.94931978963863,0.00380329314417408,0.53104
"398","s14-15",300,18,NA,2,2,2014-10-25,2014-12-25,1,"MLEON",4.74770396826219,2.94931978963863,0.00380329314417408,0.53104
"399","s14-15",300,19,NA,2,0,2014-10-25,2014-12-25,0,"MLEON",4.74770396826219,2.94931978963863,0.00380329314417408,0.53104
"400","s14-15",300,20,NA,2,2,2014-10-25,2014-12-25,1,"MLEON",4.74770396826219,2.94931978963863,0.00380329314417408,0.53104
"401","s14-15",400,1,NA,2,0,2014-10-25,2014-12-25,0,"MLEON",4.74770396826219,2.94931978963863,0.00380329314417408,0.53104
"402","s14-15",400,2,NA,2,0,2014-10-25,2014-12-25,0,"MLEON",4.74770396826219,2.94931978963863,0.00380329314417408,0.53104
"403","s14-15",400,3,NA,2,2,2014-10-25,2014-12-25,1,"MLEON",4.74770396826219,2.94931978963863,0.00380329314417408,0.53104
"404","s14-15",400,4,NA,2,2,2014-10-25,2014-12-25,1,"MLEON",4.74770396826219,2.94931978963863,0.00380329314417408,0.53104
"405","s14-15",400,6,NA,2,2,2014-10-25,2014-12-25,1,"MLEON",4.74770396826219,2.94931978963863,0.00380329314417408,0.53104
"406","s14-15",400,7,NA,2,2,2014-10-25,2014-12-25,1,"MLEON",4.74770396826219,2.94931978963863,0.00380329314417408,0.53104
"407","s14-15",400,8,NA,2,1,2014-10-25,2014-12-25,0.5,"MLEON",4.74770396826219,2.94931978963863,0.00380329314417408,0.53104
"408","s14-15",400,9,NA,2,2,2014-10-25,2014-12-25,1,"MLEON",4.74770396826219,2.94931978963863,0.00380329314417408,0.53104
"409","s14-15",400,10,NA,1,0,2014-10-25,2014-12-25,0,"MLEON",4.74770396826219,2.94931978963863,0.00380329314417408,0.53104
"410","s14-15",400,11,NA,2,1,2014-10-25,2014-12-25,0.5,"MLEON",4.74770396826219,2.94931978963863,0.00380329314417408,0.53104
"411","s14-15",400,12,NA,2,0,2014-10-25,2014-12-25,0,"MLEON",4.74770396826219,2.94931978963863,0.00380329314417408,0.53104
"412","s14-15",400,13,NA,2,0,2014-10-25,2014-12-25,0,"MLEON",4.74770396826219,2.94931978963863,0.00380329314417408,0.53104
"413","s14-15",400,15,NA,2,2,2014-10-25,2014-12-25,1,"MLEON",4.74770396826219,2.94931978963863,0.00380329314417408,0.53104
"414","s14-15",400,17,NA,2,2,2014-10-25,2014-12-25,1,"MLEON",4.74770396826219,2.94931978963863,0.00380329314417408,0.53104
"415","s14-15",400,19,NA,2,2,2014-10-25,2014-12-25,1,"MLEON",4.74770396826219,2.94931978963863,0.00380329314417408,0.53104
"416","s14-15",400,20,NA,1,1,2014-10-25,2014-12-25,1,"MLEON",4.74770396826219,2.94931978963863,0.00380329314417408,0.53104
"417","s14-15",500,1,NA,2,1,2014-10-25,2015-01-03,0.5,"MLEON",4.74770396826219,2.94931978963863,0.00380329314417408,0.53104
"418","s14-15",500,2,NA,2,1,2014-10-25,2015-01-03,0.5,"MLEON",4.74770396826219,2.94931978963863,0.00380329314417408,0.53104
"419","s14-15",500,3,NA,2,0,2014-10-25,2015-01-03,0,"MLEON",4.74770396826219,2.94931978963863,0.00380329314417408,0.53104
"420","s14-15",500,4,NA,2,1,2014-10-25,2015-01-03,0.5,"MLEON",4.74770396826219,2.94931978963863,0.00380329314417408,0.53104
"421","s14-15",500,5,NA,2,2,2014-10-25,2015-01-03,1,"MLEON",4.74770396826219,2.94931978963863,0.00380329314417408,0.53104
"422","s14-15",500,6,NA,2,0,2014-10-25,2015-01-03,0,"MLEON",4.74770396826219,2.94931978963863,0.00380329314417408,0.53104
"423","s14-15",500,7,NA,2,2,2014-10-25,2015-01-03,1,"MLEON",4.74770396826219,2.94931978963863,0.00380329314417408,0.53104
"424","s14-15",500,8,NA,2,2,2014-10-25,2015-01-03,1,"MLEON",4.74770396826219,2.94931978963863,0.00380329314417408,0.53104
"425","s14-15",500,9,NA,2,1,2014-10-25,2015-01-03,0.5,"MLEON",4.74770396826219,2.94931978963863,0.00380329314417408,0.53104
"426","s14-15",500,10,NA,2,2,2014-10-25,2015-01-03,1,"MLEON",4.74770396826219,2.94931978963863,0.00380329314417408,0.53104
"427","s14-15",500,11,NA,2,2,2014-10-25,2015-01-03,1,"MLEON",4.74770396826219,2.94931978963863,0.00380329314417408,0.53104
"428","s14-15",500,12,NA,2,2,2014-10-25,2015-01-03,1,"MLEON",4.74770396826219,2.94931978963863,0.00380329314417408,0.53104
"429","s14-15",500,13,NA,2,1,2014-10-25,2015-01-03,0.5,"MLEON",4.74770396826219,2.94931978963863,0.00380329314417408,0.53104
"430","s14-15",500,14,NA,2,1,2014-10-25,2015-01-03,0.5,"MLEON",4.74770396826219,2.94931978963863,0.00380329314417408,0.53104
"431","s14-15",500,15,NA,2,0,2014-10-25,2015-01-03,0,"MLEON",4.74770396826219,2.94931978963863,0.00380329314417408,0.53104
"432","s14-15",500,16,NA,2,0,2014-10-25,2015-01-03,0,"MLEON",4.74770396826219,2.94931978963863,0.00380329314417408,0.53104
"433","s14-15",500,17,NA,2,1,2014-10-25,2015-01-03,0.5,"MLEON",4.74770396826219,2.94931978963863,0.00380329314417408,0.53104
"434","s14-15",500,18,NA,2,0,2014-10-25,2015-01-03,0,"MLEON",4.74770396826219,2.94931978963863,0.00380329314417408,0.53104
"435","s14-15",500,19,NA,2,2,2014-10-25,2015-01-03,1,"MLEON",4.74770396826219,2.94931978963863,0.00380329314417408,0.53104
"436","s14-15",500,20,NA,2,2,2014-10-25,2015-01-03,1,"MLEON",4.74770396826219,2.94931978963863,0.00380329314417408,0.53104
"437","s14-15",600,1,NA,2,0,2014-11-01,2015-01-03,0,"MLEON",4.74770396826219,2.94931978963863,0.00380329314417408,0.53104
"438","s14-15",600,2,NA,2,0,2014-11-01,2015-01-03,0,"MLEON",4.74770396826219,2.94931978963863,0.00380329314417408,0.53104
"439","s14-15",600,3,NA,2,2,2014-11-01,2015-01-03,1,"MLEON",4.74770396826219,2.94931978963863,0.00380329314417408,0.53104
"440","s14-15",600,4,NA,2,2,2014-11-01,2015-01-03,1,"MLEON",4.74770396826219,2.94931978963863,0.00380329314417408,0.53104
"441","s14-15",600,5,NA,2,2,2014-11-01,2015-01-03,1,"MLEON",4.74770396826219,2.94931978963863,0.00380329314417408,0.53104
"442","s14-15",600,6,NA,2,0,2014-11-01,2015-01-03,0,"MLEON",4.74770396826219,2.94931978963863,0.00380329314417408,0.53104
"443","s14-15",600,7,NA,2,2,2014-11-01,2015-01-03,1,"MLEON",4.74770396826219,2.94931978963863,0.00380329314417408,0.53104
"444","s14-15",600,8,NA,2,0,2014-11-01,2015-01-03,0,"MLEON",4.74770396826219,2.94931978963863,0.00380329314417408,0.53104
"445","s14-15",600,9,NA,2,2,2014-11-01,2015-01-03,1,"MLEON",4.74770396826219,2.94931978963863,0.00380329314417408,0.53104
"446","s14-15",600,10,NA,2,2,2014-11-01,2015-01-03,1,"MLEON",4.74770396826219,2.94931978963863,0.00380329314417408,0.53104
"447","s14-15",600,11,NA,2,1,2014-11-01,2015-01-03,0.5,"MLEON",4.74770396826219,2.94931978963863,0.00380329314417408,0.53104
"448","s14-15",600,12,NA,2,0,2014-11-01,2015-01-03,0,"MLEON",4.74770396826219,2.94931978963863,0.00380329314417408,0.53104
"449","s14-15",600,13,NA,2,2,2014-11-01,2015-01-03,1,"MLEON",4.74770396826219,2.94931978963863,0.00380329314417408,0.53104
"450","s14-15",600,14,NA,2,2,2014-11-01,2015-01-03,1,"MLEON",4.74770396826219,2.94931978963863,0.00380329314417408,0.53104
"451","s14-15",600,15,NA,2,2,2014-11-01,2015-01-03,1,"MLEON",4.74770396826219,2.94931978963863,0.00380329314417408,0.53104
"452","s14-15",600,16,NA,2,0,2014-11-01,2015-01-03,0,"MLEON",4.74770396826219,2.94931978963863,0.00380329314417408,0.53104
"453","s14-15",600,17,NA,2,0,2014-11-01,2015-01-03,0,"MLEON",4.74770396826219,2.94931978963863,0.00380329314417408,0.53104
"454","s14-15",600,18,NA,2,1,2014-11-01,2015-01-03,0.5,"MLEON",4.74770396826219,2.94931978963863,0.00380329314417408,0.53104
"455","s14-15",600,19,NA,2,1,2014-11-01,2015-01-03,0.5,"MLEON",4.74770396826219,2.94931978963863,0.00380329314417408,0.53104
"456","s14-15",600,20,NA,2,1,2014-11-01,2015-01-03,0.5,"MLEON",4.74770396826219,2.94931978963863,0.00380329314417408,0.53104
"457","s15-16",3,1,"cueva",2,2,2015-11-01,2016-01-03,1,"MLEON",4.93580759244087,3.19450549040427,0.350820361109047,0.59034
"458","s15-16",3,2,"cueva",2,0,2015-11-01,2016-01-03,0,"MLEON",4.93580759244087,3.19450549040427,0.350820361109047,0.59034
"459","s15-16",3,3,"cueva",2,0,2015-11-01,2016-01-03,0,"MLEON",4.93580759244087,3.19450549040427,0.350820361109047,0.59034
"460","s15-16",3,4,"cueva",2,1,2015-11-01,2016-01-03,0.5,"MLEON",4.93580759244087,3.19450549040427,0.350820361109047,0.59034
"461","s15-16",3,5,"cueva",2,0,2015-11-01,2016-01-03,0,"MLEON",4.93580759244087,3.19450549040427,0.350820361109047,0.59034
"462","s15-16",3,6,"mata",2,0,2015-11-01,2016-01-03,0,"MLEON",4.93580759244087,3.19450549040427,0.350820361109047,0.59034
"463","s15-16",3,7,"mata",2,2,2015-11-01,2016-01-03,1,"MLEON",4.93580759244087,3.19450549040427,0.350820361109047,0.59034
"464","s15-16",3,8,"mata",2,2,2015-11-01,2016-01-03,1,"MLEON",4.93580759244087,3.19450549040427,0.350820361109047,0.59034
"465","s15-16",3,9,"mata",2,0,2015-11-01,2016-01-03,0,"MLEON",4.93580759244087,3.19450549040427,0.350820361109047,0.59034
"466","s15-16",3,10,"mata",2,0,2015-11-01,2016-01-03,0,"MLEON",4.93580759244087,3.19450549040427,0.350820361109047,0.59034
"467","s15-16",7,1,"cueva",2,2,2015-11-01,2016-01-03,1,"MLEON",4.93580759244087,3.19450549040427,0.350820361109047,0.59034
"468","s15-16",7,2,"cueva",2,0,2015-11-01,2016-01-03,0,"MLEON",4.93580759244087,3.19450549040427,0.350820361109047,0.59034
"469","s15-16",7,3,"cueva",2,2,2015-11-01,2016-01-03,1,"MLEON",4.93580759244087,3.19450549040427,0.350820361109047,0.59034
"470","s15-16",7,4,"mata",2,0,2015-11-01,2016-01-03,0,"MLEON",4.93580759244087,3.19450549040427,0.350820361109047,0.59034
"471","s15-16",7,5,"mata",2,2,2015-11-01,2016-01-03,1,"MLEON",4.93580759244087,3.19450549040427,0.350820361109047,0.59034
"472","s15-16",7,6,"mata",2,2,2015-11-01,2016-01-03,1,"MLEON",4.93580759244087,3.19450549040427,0.350820361109047,0.59034
"473","s15-16",7,7,"mata",2,2,2015-11-01,2016-01-03,1,"MLEON",4.93580759244087,3.19450549040427,0.350820361109047,0.59034
"474","s15-16",7,8,"mata",2,2,2015-11-01,2016-01-03,1,"MLEON",4.93580759244087,3.19450549040427,0.350820361109047,0.59034
"475","s15-16",7,9,"mata",2,2,2015-11-01,2016-01-03,1,"MLEON",4.93580759244087,3.19450549040427,0.350820361109047,0.59034
"476","s15-16",7,10,"mata",2,0,2015-11-01,2016-01-03,0,"MLEON",4.93580759244087,3.19450549040427,0.350820361109047,0.59034
"477","s15-16",9,1,"mata",2,2,2015-11-01,2015-12-17,1,"MLEON",4.93580759244087,3.19450549040427,0.350820361109047,0.59034
"478","s15-16",9,2,"mata",2,1,2015-11-01,2015-12-17,0.5,"MLEON",4.93580759244087,3.19450549040427,0.350820361109047,0.59034
"479","s15-16",9,3,"mata",2,2,2015-11-01,2015-12-17,1,"MLEON",4.93580759244087,3.19450549040427,0.350820361109047,0.59034
"480","s15-16",9,4,"mata",1,0,2015-11-01,2015-12-17,0,"MLEON",4.93580759244087,3.19450549040427,0.350820361109047,0.59034
"481","s15-16",9,5,"mata",2,2,2015-11-01,2015-12-17,1,"MLEON",4.93580759244087,3.19450549040427,0.350820361109047,0.59034
"482","s15-16",9,6,"mata",2,0,2015-11-01,2015-12-17,0,"MLEON",4.93580759244087,3.19450549040427,0.350820361109047,0.59034
"483","s15-16",9,7,"mata",2,2,2015-11-01,2015-12-17,1,"MLEON",4.93580759244087,3.19450549040427,0.350820361109047,0.59034
"484","s15-16",9,8,"mata",2,2,2015-11-01,2015-12-17,1,"MLEON",4.93580759244087,3.19450549040427,0.350820361109047,0.59034
"485","s15-16",9,9,"mata",2,2,2015-11-01,2015-12-17,1,"MLEON",4.93580759244087,3.19450549040427,0.350820361109047,0.59034
"486","s15-16",9,10,"mata",2,2,2015-11-01,2015-12-17,1,"MLEON",4.93580759244087,3.19450549040427,0.350820361109047,0.59034
"487","s15-16",13,1,"cueva",2,2,2015-11-01,2015-12-17,1,"MLEON",4.93580759244087,3.19450549040427,0.350820361109047,0.59034
"488","s15-16",13,2,"cueva",2,0,2015-11-01,2015-12-17,0,"MLEON",4.93580759244087,3.19450549040427,0.350820361109047,0.59034
"489","s15-16",13,3,"cueva",2,2,2015-11-01,2015-12-17,1,"MLEON",4.93580759244087,3.19450549040427,0.350820361109047,0.59034
"490","s15-16",13,4,"cueva",2,0,2015-11-01,2015-12-17,0,"MLEON",4.93580759244087,3.19450549040427,0.350820361109047,0.59034
"491","s15-16",13,5,"cueva",1,0,2015-11-01,2015-12-17,0,"MLEON",4.93580759244087,3.19450549040427,0.350820361109047,0.59034
"492","s15-16",13,6,"cueva",2,0,2015-11-01,2015-12-17,0,"MLEON",4.93580759244087,3.19450549040427,0.350820361109047,0.59034
"493","s15-16",13,7,"cueva",2,0,2015-11-01,2015-12-17,0,"MLEON",4.93580759244087,3.19450549040427,0.350820361109047,0.59034
"494","s15-16",13,8,"cueva",2,2,2015-11-01,2015-12-17,1,"MLEON",4.93580759244087,3.19450549040427,0.350820361109047,0.59034
"495","s15-16",13,9,"cueva",2,2,2015-11-01,2015-12-17,1,"MLEON",4.93580759244087,3.19450549040427,0.350820361109047,0.59034
"496","s15-16",13,10,"mata",2,2,2015-11-01,2015-12-17,1,"MLEON",4.93580759244087,3.19450549040427,0.350820361109047,0.59034
"497","s15-16",18,1,"cueva",1,0,2015-11-01,2015-12-17,0,"MLEON",4.93580759244087,3.19450549040427,0.350820361109047,0.59034
"498","s15-16",18,2,"mata",2,2,2015-11-01,2015-12-17,1,"MLEON",4.93580759244087,3.19450549040427,0.350820361109047,0.59034
"499","s15-16",18,3,"mata",2,2,2015-11-01,2015-12-17,1,"MLEON",4.93580759244087,3.19450549040427,0.350820361109047,0.59034
"500","s15-16",18,4,"mata",2,0,2015-11-01,2015-12-17,0,"MLEON",4.93580759244087,3.19450549040427,0.350820361109047,0.59034
"501","s15-16",18,5,"mata",2,2,2015-11-01,2015-12-17,1,"MLEON",4.93580759244087,3.19450549040427,0.350820361109047,0.59034
"502","s15-16",18,6,"mata",2,2,2015-11-01,2015-12-17,1,"MLEON",4.93580759244087,3.19450549040427,0.350820361109047,0.59034
"503","s15-16",18,7,"mata",2,0,2015-11-01,2015-12-17,0,"MLEON",4.93580759244087,3.19450549040427,0.350820361109047,0.59034
"504","s15-16",18,8,"mata",2,0,2015-11-01,2015-12-17,0,"MLEON",4.93580759244087,3.19450549040427,0.350820361109047,0.59034
"505","s15-16",18,9,"mata",2,2,2015-11-01,2015-12-17,1,"MLEON",4.93580759244087,3.19450549040427,0.350820361109047,0.59034
"506","s15-16",18,10,"mata",2,1,2015-11-01,2015-12-17,0.5,"MLEON",4.93580759244087,3.19450549040427,0.350820361109047,0.59034
"507","s15-16",26,1,"mata",2,2,2015-11-01,2015-12-17,1,"MLEON",4.93580759244087,3.19450549040427,0.350820361109047,0.59034
"508","s15-16",26,2,"mata",2,2,2015-11-01,2015-12-17,1,"MLEON",4.93580759244087,3.19450549040427,0.350820361109047,0.59034
"509","s15-16",26,3,"mata",2,2,2015-11-01,2015-12-17,1,"MLEON",4.93580759244087,3.19450549040427,0.350820361109047,0.59034
"510","s15-16",26,4,"mata",2,2,2015-11-01,2015-12-17,1,"MLEON",4.93580759244087,3.19450549040427,0.350820361109047,0.59034
"511","s15-16",26,5,"mata",2,1,2015-11-01,2015-12-17,0.5,"MLEON",4.93580759244087,3.19450549040427,0.350820361109047,0.59034
"512","s15-16",26,6,"mata",2,0,2015-11-01,2015-12-17,0,"MLEON",4.93580759244087,3.19450549040427,0.350820361109047,0.59034
"513","s15-16",26,7,"mata",2,0,2015-11-01,2015-12-17,0,"MLEON",4.93580759244087,3.19450549040427,0.350820361109047,0.59034
"514","s15-16",26,8,"mata",2,2,2015-11-01,2015-12-17,1,"MLEON",4.93580759244087,3.19450549040427,0.350820361109047,0.59034
"515","s15-16",26,9,"mata",2,2,2015-11-01,2015-12-17,1,"MLEON",4.93580759244087,3.19450549040427,0.350820361109047,0.59034
"516","s15-16",26,10,"mata",2,2,2015-11-01,2015-12-17,1,"MLEON",4.93580759244087,3.19450549040427,0.350820361109047,0.59034
"517","s15-16",27,1,"mata",2,2,2015-11-01,2015-12-17,1,"MLEON",4.93580759244087,3.19450549040427,0.350820361109047,0.59034
"518","s15-16",27,2,"mata",2,2,2015-11-01,2015-12-17,1,"MLEON",4.93580759244087,3.19450549040427,0.350820361109047,0.59034
"519","s15-16",27,3,"mata",2,2,2015-11-01,2015-12-17,1,"MLEON",4.93580759244087,3.19450549040427,0.350820361109047,0.59034
"520","s15-16",27,4,"mata",2,2,2015-11-01,2015-12-17,1,"MLEON",4.93580759244087,3.19450549040427,0.350820361109047,0.59034
"521","s15-16",27,5,"mata",2,0,2015-11-01,2015-12-17,0,"MLEON",4.93580759244087,3.19450549040427,0.350820361109047,0.59034
"522","s15-16",27,6,"mata",2,2,2015-11-01,2015-12-17,1,"MLEON",4.93580759244087,3.19450549040427,0.350820361109047,0.59034
"523","s15-16",27,7,"mata",2,0,2015-11-01,2015-12-17,0,"MLEON",4.93580759244087,3.19450549040427,0.350820361109047,0.59034
"524","s15-16",27,8,"mata",2,1,2015-11-01,2015-12-17,0.5,"MLEON",4.93580759244087,3.19450549040427,0.350820361109047,0.59034
"525","s15-16",27,9,"mata",2,0,2015-11-01,2015-12-17,0,"MLEON",4.93580759244087,3.19450549040427,0.350820361109047,0.59034
"526","s15-16",34,1,"mata",2,2,2015-11-01,2015-12-17,1,"MLEON",4.93580759244087,3.19450549040427,0.350820361109047,0.59034
"527","s15-16",34,2,"mata",1,0,2015-11-01,2015-12-17,0,"MLEON",4.93580759244087,3.19450549040427,0.350820361109047,0.59034
"528","s15-16",34,3,"mata",2,0,2015-11-01,2015-12-17,0,"MLEON",4.93580759244087,3.19450549040427,0.350820361109047,0.59034
"529","s15-16",34,4,"mata",2,2,2015-11-01,2015-12-17,1,"MLEON",4.93580759244087,3.19450549040427,0.350820361109047,0.59034
"530","s15-16",34,5,"cueva",2,1,2015-11-01,2015-12-17,0.5,"MLEON",4.93580759244087,3.19450549040427,0.350820361109047,0.59034
"531","s15-16",34,6,"cueva",2,0,2015-11-01,2015-12-17,0,"MLEON",4.93580759244087,3.19450549040427,0.350820361109047,0.59034
"532","s15-16",34,7,"cueva",2,2,2015-11-01,2015-12-17,1,"MLEON",4.93580759244087,3.19450549040427,0.350820361109047,0.59034
"533","s15-16",34,8,"cueva",2,2,2015-11-01,2015-12-17,1,"MLEON",4.93580759244087,3.19450549040427,0.350820361109047,0.59034
"534","s15-16",34,9,"cueva",2,2,2015-11-01,2015-12-17,1,"MLEON",4.93580759244087,3.19450549040427,0.350820361109047,0.59034
"535","s15-16",37,1,"mata",2,2,2015-11-01,2015-12-17,1,"MLEON",4.93580759244087,3.19450549040427,0.350820361109047,0.59034
"536","s15-16",37,2,"mata",2,0,2015-11-01,2015-12-17,0,"MLEON",4.93580759244087,3.19450549040427,0.350820361109047,0.59034
"537","s15-16",37,3,"mata",2,2,2015-11-01,2015-12-17,1,"MLEON",4.93580759244087,3.19450549040427,0.350820361109047,0.59034
"538","s15-16",37,4,"mata",2,0,2015-11-01,2015-12-17,0,"MLEON",4.93580759244087,3.19450549040427,0.350820361109047,0.59034
"539","s15-16",37,5,"mata",2,2,2015-11-01,2015-12-17,1,"MLEON",4.93580759244087,3.19450549040427,0.350820361109047,0.59034
"540","s15-16",37,6,"cueva",2,1,2015-11-01,2015-12-17,0.5,"MLEON",4.93580759244087,3.19450549040427,0.350820361109047,0.59034
"541","s15-16",37,7,"cueva",2,2,2015-11-01,2015-12-17,1,"MLEON",4.93580759244087,3.19450549040427,0.350820361109047,0.59034
"542","s15-16",37,9,"cueva",2,2,2015-11-01,2015-12-17,1,"MLEON",4.93580759244087,3.19450549040427,0.350820361109047,0.59034
"543","s15-16",41,1,"mata",2,1,2015-11-01,2015-12-17,0.5,"MLEON",4.93580759244087,3.19450549040427,0.350820361109047,0.59034
"544","s15-16",41,2,"mata",2,0,2015-11-01,2015-12-17,0,"MLEON",4.93580759244087,3.19450549040427,0.350820361109047,0.59034
"545","s15-16",41,3,"mata",2,0,2015-11-01,2015-12-17,0,"MLEON",4.93580759244087,3.19450549040427,0.350820361109047,0.59034
"546","s15-16",41,4,"cueva",2,0,2015-11-01,2015-12-17,0,"MLEON",4.93580759244087,3.19450549040427,0.350820361109047,0.59034
"547","s15-16",41,5,"cueva",2,2,2015-11-01,2015-12-17,1,"MLEON",4.93580759244087,3.19450549040427,0.350820361109047,0.59034
"548","s15-16",41,6,"cueva",2,0,2015-11-01,2015-12-17,0,"MLEON",4.93580759244087,3.19450549040427,0.350820361109047,0.59034
"549","s15-16",41,7,"mata",2,0,2015-11-01,2015-12-17,0,"MLEON",4.93580759244087,3.19450549040427,0.350820361109047,0.59034
"550","s15-16",41,8,"mata",1,0,2015-11-01,2015-12-17,0,"MLEON",4.93580759244087,3.19450549040427,0.350820361109047,0.59034
"551","s15-16",41,9,"mata",2,2,2015-11-01,2015-12-17,1,"MLEON",4.93580759244087,3.19450549040427,0.350820361109047,0.59034
"552","s15-16",41,10,"cueva",2,0,2015-11-01,2015-12-17,0,"MLEON",4.93580759244087,3.19450549040427,0.350820361109047,0.59034
"553","s16-17",3,1,"cueva",2,2,2016-11-04,2016-12-20,1,"MLEON",5.15883154365885,3.03751488548986,0.674370251856484,-0.67864
"554","s16-17",3,2,"mata",2,0,2016-11-04,2016-12-20,0,"MLEON",5.15883154365885,3.03751488548986,0.674370251856484,-0.67864
"555","s16-17",3,3,"mata",2,0,2016-11-04,2016-12-20,0,"MLEON",5.15883154365885,3.03751488548986,0.674370251856484,-0.67864
"556","s16-17",3,4,"cueva",2,1,2016-11-04,2016-12-20,0.5,"MLEON",5.15883154365885,3.03751488548986,0.674370251856484,-0.67864
"557","s16-17",3,5,"cueva",2,1,2016-11-04,2016-12-20,0.5,"MLEON",5.15883154365885,3.03751488548986,0.674370251856484,-0.67864
"558","s16-17",3,6,"mata",2,0,2016-11-04,2016-12-20,0,"MLEON",5.15883154365885,3.03751488548986,0.674370251856484,-0.67864
"559","s16-17",3,7,"mata",2,2,2016-11-04,2016-12-20,1,"MLEON",5.15883154365885,3.03751488548986,0.674370251856484,-0.67864
"560","s16-17",3,8,"mata",2,1,2016-11-04,2016-12-20,0.5,"MLEON",5.15883154365885,3.03751488548986,0.674370251856484,-0.67864
"561","s16-17",3,9,"mata",2,0,2016-11-04,2016-12-20,0,"MLEON",5.15883154365885,3.03751488548986,0.674370251856484,-0.67864
"562","s16-17",3,10,"mata",2,0,2016-11-04,2016-12-20,0,"MLEON",5.15883154365885,3.03751488548986,0.674370251856484,-0.67864
"563","s16-17",7,1,"mata",2,2,2016-11-04,2016-12-20,1,"MLEON",5.15883154365885,3.03751488548986,0.674370251856484,-0.67864
"564","s16-17",7,2,"mata",2,0,2016-11-04,2016-12-20,0,"MLEON",5.15883154365885,3.03751488548986,0.674370251856484,-0.67864
"565","s16-17",7,3,"mata",2,0,2016-11-04,2016-12-20,0,"MLEON",5.15883154365885,3.03751488548986,0.674370251856484,-0.67864
"566","s16-17",7,4,"mata",2,0,2016-11-04,2016-12-20,0,"MLEON",5.15883154365885,3.03751488548986,0.674370251856484,-0.67864
"567","s16-17",7,5,"mata",2,1,2016-11-04,2016-12-20,0.5,"MLEON",5.15883154365885,3.03751488548986,0.674370251856484,-0.67864
"568","s16-17",7,6,"mata",2,2,2016-11-04,2016-12-20,1,"MLEON",5.15883154365885,3.03751488548986,0.674370251856484,-0.67864
"569","s16-17",7,7,"mata",2,2,2016-11-04,2016-12-20,1,"MLEON",5.15883154365885,3.03751488548986,0.674370251856484,-0.67864
"570","s16-17",7,8,"mata",1,1,2016-11-04,2016-12-20,1,"MLEON",5.15883154365885,3.03751488548986,0.674370251856484,-0.67864
"571","s16-17",7,9,"mata",2,1,2016-11-04,2016-12-20,0.5,"MLEON",5.15883154365885,3.03751488548986,0.674370251856484,-0.67864
"572","s16-17",7,10,"mata",2,2,2016-11-04,2016-12-20,1,"MLEON",5.15883154365885,3.03751488548986,0.674370251856484,-0.67864
"573","s16-17",9,1,"mata",2,0,2016-11-04,2016-12-20,0,"MLEON",5.15883154365885,3.03751488548986,0.674370251856484,-0.67864
"574","s16-17",9,2,"mata",2,2,2016-11-04,2016-12-20,1,"MLEON",5.15883154365885,3.03751488548986,0.674370251856484,-0.67864
"575","s16-17",9,3,"mata",2,1,2016-11-04,2016-12-20,0.5,"MLEON",5.15883154365885,3.03751488548986,0.674370251856484,-0.67864
"576","s16-17",9,4,"mata",2,2,2016-11-04,2016-12-20,1,"MLEON",5.15883154365885,3.03751488548986,0.674370251856484,-0.67864
"577","s16-17",9,5,"mata",2,2,2016-11-04,2016-12-20,1,"MLEON",5.15883154365885,3.03751488548986,0.674370251856484,-0.67864
"578","s16-17",9,6,"mata",2,2,2016-11-04,2016-12-20,1,"MLEON",5.15883154365885,3.03751488548986,0.674370251856484,-0.67864
"579","s16-17",9,7,"mata",2,2,2016-11-04,2016-12-20,1,"MLEON",5.15883154365885,3.03751488548986,0.674370251856484,-0.67864
