arroyo;fecha;hora;am_pm;pabs;temp;manejo
55;25/6/2018;11:33:01;AM;733,04;0,121;con
55;25/6/2018;12:33:01;PM;732,96;0,121;con
55;25/6/2018;01:33:01;PM;732,35;0,01;con
55;25/6/2018;02:33:01;PM;731,78;0,01;con
55;25/6/2018;03:33:01;PM;731,11;0,01;con
55;25/6/2018;04:33:01;PM;730,88;0,121;con
55;25/6/2018;05:33:01;PM;730,97;0,121;con
55;25/6/2018;06:33:01;PM;730,88;0,121;con
55;25/6/2018;07:33:01;PM;730,64;0,121;con
55;25/6/2018;08:33:01;PM;730,7;0,01;con
55;25/6/2018;09:33:01;PM;730,22;0,121;con
55;25/6/2018;10:33:01;PM;730,14;0,121;con
55;25/6/2018;11:33:01;PM;730,06;0,121;con
55;26/6/2018;12:33:01;AM;729,98;0,121;con
55;26/6/2018;01:33:01;AM;729,89;0,121;con
55;26/6/2018;02:33:01;AM;729,72;0,121;con
55;26/6/2018;03:33:01;AM;729;0,232;con
55;26/6/2018;04:33:01;AM;729,16;0,232;con
55;26/6/2018;05:33:01;AM;728,92;0,232;con
55;26/6/2018;06:33:01;AM;729,16;0,232;con
55;26/6/2018;07:33:01;AM;729,08;0,232;con
55;26/6/2018;08:33:01;AM;729,16;0,232;con
55;26/6/2018;09:33:01;AM;729,25;0,232;con
55;26/6/2018;10:33:01;AM;729,08;0,232;con
55;26/6/2018;11:33:01;AM;729,08;0,232;con
55;26/6/2018;12:33:01;PM;728,69;0,343;con
55;26/6/2018;01:33:01;PM;728,61;0,343;con
55;26/6/2018;02:33:01;PM;728,28;0,343;con
55;26/6/2018;03:33:01;PM;728,02;0,343;con
55;26/6/2018;04:33:01;PM;728,02;0,343;con
55;26/6/2018;05:33:01;PM;728,2;0,343;con
55;26/6/2018;06:33:01;PM;728,53;0,343;con
55;26/6/2018;07:33:01;PM;728,44;0,343;con
55;26/6/2018;08:33:01;PM;728,36;0,343;con
55;26/6/2018;09:33:01;PM;727,94;0,343;con
55;26/6/2018;10:33:01;PM;727,94;0,343;con
55;26/6/2018;11:33:01;PM;727,69;0,343;con
55;27/6/2018;12:33:01;AM;727,72;0,453;con
55;27/6/2018;01:33:01;AM;727,63;0,453;con
55;27/6/2018;02:33:01;AM;727,12;0,343;con
55;27/6/2018;03:33:01;AM;727,2;0,343;con
55;27/6/2018;04:33:01;AM;726,79;0,343;con
55;27/6/2018;05:33:01;AM;726,12;0,343;con
55;27/6/2018;06:33:01;AM;726,04;0,343;con
55;27/6/2018;07:33:01;AM;725,95;0,343;con
55;27/6/2018;08:33:01;AM;726,12;0,343;con
55;27/6/2018;09:33:01;AM;725,79;0,343;con
55;27/6/2018;10:33:01;AM;725,29;0,343;con
55;27/6/2018;11:33:01;AM;725,29;0,343;con
55;27/6/2018;12:33:01;PM;725,04;0,343;con
55;27/6/2018;01:33:01;PM;724,73;0,453;con
55;27/6/2018;02:33:01;PM;724,4;0,453;con
55;27/6/2018;03:33:01;PM;724,07;0,453;con
55;27/6/2018;04:33:01;PM;723,82;0,453;con
55;27/6/2018;05:33:01;PM;723,66;0,453;con
55;27/6/2018;06:33:01;PM;723,16;0,453;con
55;27/6/2018;07:33:01;PM;723,24;0,453;con
55;27/6/2018;08:33:01;PM;722,91;0,453;con
55;27/6/2018;09:33:01;PM;722,91;0,453;con
55;27/6/2018;10:33:01;PM;722,83;0,453;con
55;27/6/2018;11:33:01;PM;721,99;0,453;con
55;28/6/2018;12:33:01;AM;721,75;0,453;con
55;28/6/2018;01:33:01;AM;721,91;0,453;con
55;28/6/2018;02:33:01;AM;722,17;0,453;con
55;28/6/2018;03:33:01;AM;721,91;0,453;con
55;28/6/2018;04:33:01;AM;721,66;0,453;con
55;28/6/2018;05:33:01;AM;721,23;0,343;con
55;28/6/2018;06:33:01;AM;720,73;0,343;con
55;28/6/2018;07:33:01;AM;719,98;0,343;con
55;28/6/2018;08:33:01;AM;720,31;0,343;con
55;28/6/2018;09:33:01;AM;720,98;0,343;con
55;28/6/2018;10:33:01;AM;720,98;0,343;con
55;28/6/2018;11:33:01;AM;720,9;0,343;con
55;28/6/2018;12:33:01;PM;720,98;0,343;con
55;28/6/2018;01:33:01;PM;720,42;0,453;con
55;28/6/2018;02:33:01;PM;719,41;0,343;con
55;28/6/2018;03:33:01;PM;719,92;0,453;con
55;28/6/2018;04:33:01;PM;720,17;0,453;con
55;28/6/2018;05:33:01;PM;720,4;0,343;con
55;28/6/2018;06:33:01;PM;720,07;0,343;con
55;28/6/2018;07:33:01;PM;720,29;0,232;con
55;28/6/2018;08:33:01;PM;720,21;0,232;con
55;28/6/2018;09:33:01;PM;720,88;0,232;con
55;28/6/2018;10:33:01;PM;721,21;0,232;con
55;28/6/2018;11:33:01;PM;721,45;0,232;con
55;29/6/2018;12:33:01;AM;722,01;0,121;con
55;29/6/2018;01:33:01;AM;722,68;0,121;con
55;29/6/2018;02:33:01;AM;722,92;0,121;con
55;29/6/2018;03:33:01;AM;723,15;0,01;con
55;29/6/2018;04:33:01;AM;723,31;0,01;con
55;29/6/2018;05:33:01;AM;723,82;0,01;con
55;29/6/2018;06:33:01;AM;724,48;0,01;con
55;29/6/2018;07:33:01;AM;725,3;0,01;con
55;29/6/2018;08:33:01;AM;725,72;0,01;con
55;29/6/2018;09:33:01;AM;726,38;0,01;con
55;29/6/2018;10:33:01;AM;726,88;0,01;con
55;29/6/2018;11:33:01;AM;727,63;0,01;con
55;29/6/2018;12:33:01;PM;728,04;0,01;con
55;29/6/2018;01:33:01;PM;728,79;0,01;con
55;29/6/2018;02:33:01;PM;728,04;0,01;con
55;29/6/2018;03:33:01;PM;727,71;0,01;con
55;29/6/2018;04:33:01;PM;729,78;0,01;con
55;29/6/2018;05:33:01;PM;729,28;0,01;con
55;29/6/2018;06:33:01;PM;728,71;0,01;con
55;29/6/2018;07:33:01;PM;728,62;0,01;con
55;29/6/2018;08:33:01;PM;728,71;0,01;con
55;29/6/2018;09:33:01;PM;728,29;0,01;con
55;29/6/2018;10:33:01;PM;728,71;0,01;con
55;29/6/2018;11:33:01;PM;728,87;0,01;con
55;30/6/2018;12:33:01;AM;729,45;0,01;con
55;30/6/2018;01:33:01;AM;729,95;0,01;con
55;30/6/2018;02:33:01;AM;729,45;0,01;con
55;30/6/2018;03:33:01;AM;730,86;0,01;con
55;30/6/2018;04:33:01;AM;731,86;0,01;con
55;30/6/2018;05:33:01;AM;732,02;0,01;con
55;30/6/2018;06:33:01;AM;732,77;0,01;con
55;30/6/2018;07:33:01;AM;733,52;0,01;con
55;30/6/2018;08:33:01;AM;734,09;0,01;con
55;30/6/2018;09:33:01;AM;734,51;0,01;con
55;30/6/2018;10:33:01;AM;734,84;0,01;con
55;30/6/2018;11:33:01;AM;735,5;0,01;con
55;30/6/2018;12:33:01;PM;735,5;0,01;con
55;30/6/2018;01:33:01;PM;735,28;0,121;con
55;30/6/2018;02:33:01;PM;735,62;0,121;con
55;30/6/2018;03:33:01;PM;735,36;0,121;con
55;30/6/2018;04:33:01;PM;735,44;0,121;con
55;30/6/2018;05:33:01;PM;736,17;0,01;con
55;30/6/2018;06:33:01;PM;738,16;0,01;con
55;30/6/2018;07:33:01;PM;735,84;0,01;con
55;30/6/2018;08:33:01;PM;735,26;0,01;con
55;30/6/2018;09:33:01;PM;734,93;0,01;con
55;30/6/2018;10:33:01;PM;735,01;0,01;con
55;30/6/2018;11:33:01;PM;735,26;0,01;con
55;1/7/2018 00:00;12:33:01;AM;734,84;0,01;con
55;1/7/2018 00:00;01:33:01;AM;734,6;0,01;con
55;1/7/2018 00:00;02:33:01;AM;734,35;0,01;con
55;1/7/2018 00:00;03:33:01;AM;734,09;0,01;con
55;1/7/2018 00:00;04:33:01;AM;733,93;0,01;con
55;1/7/2018 00:00;05:33:01;AM;733,85;0,01;con
55;1/7/2018 00:00;06:33:01;AM;734,18;0,01;con
55;1/7/2018 00:00;07:33:01;AM;734,35;0,01;con
55;1/7/2018 00:00;08:33:01;AM;734,68;0,01;con
55;1/7/2018 00:00;09:33:01;AM;735,76;0,01;con
55;1/7/2018 00:00;10:33:01;AM;736,58;0,01;con
55;1/7/2018 00:00;11:33:01;AM;737,5;0,01;con
55;1/7/2018 00:00;12:33:01;PM;738,74;0,01;con
55;1/7/2018 00:00;01:33:01;PM;739,82;0,01;con
55;1/7/2018 00:00;02:33:01;PM;740,9;0,01;con
55;1/7/2018 00:00;03:33:01;PM;740,98;0,01;con
55;1/7/2018 00:00;04:33:01;PM;741,81;0,01;con
55;1/7/2018 00:00;05:33:01;PM;743,22;0,01;con
55;1/7/2018 00:00;06:33:01;PM;744,8;0,01;con
55;1/7/2018 00:00;07:33:01;PM;746,04;0,01;con
55;1/7/2018 00:00;08:33:01;PM;747,37;0,01;con
55;1/7/2018 00:00;09:33:01;PM;747,78;0,01;con
55;1/7/2018 00:00;10:33:01;PM;748,04;0,01;con
55;1/7/2018 00:00;11:33:01;PM;748,61;0,01;con
55;2/7/2018 00:00;12:33:01;AM;749,11;0,01;con
55;2/7/2018 00:00;01:33:01;AM;750,02;0,01;con
55;2/7/2018 00:00;02:33:01;AM;750,53;0,01;con
55;2/7/2018 00:00;03:33:01;AM;751,27;0,01;con
55;2/7/2018 00:00;04:33:01;AM;752,27;0,01;con
55;2/7/2018 00:00;05:33:01;AM;752,68;0,01;con
55;2/7/2018 00:00;06:33:01;AM;752,93;0,01;con
55;2/7/2018 00:00;07:33:01;AM;753,35;0,01;con
55;2/7/2018 00:00;08:33:01;AM;754,09;0,01;con
55;2/7/2018 00:00;09:33:01;AM;754,09;0,01;con
55;2/7/2018 00:00;10:33:01;AM;754,17;0,01;con
55;2/7/2018 00:00;11:33:01;AM;754,43;0,01;con
55;2/7/2018 00:00;12:33:01;PM;754,61;0,121;con
55;2/7/2018 00:00;01:33:01;PM;754,53;0,121;con
55;2/7/2018 00:00;02:33:01;PM;754,37;0,121;con
55;2/7/2018 00:00;03:33:01;PM;754,2;0,121;con
55;2/7/2018 00:00;04:33:01;PM;753,95;0,121;con
55;2/7/2018 00:00;05:33:01;PM;754,2;0,121;con
55;2/7/2018 00:00;06:33:01;PM;754,28;0,121;con
55;2/7/2018 00:00;07:33:01;PM;754,04;0,121;con
55;2/7/2018 00:00;08:33:01;PM;753,86;0,121;con
55;2/7/2018 00:00;09:33:01;PM;754,09;0,01;con
55;2/7/2018 00:00;10:33:01;PM;753,92;0,01;con
55;2/7/2018 00:00;11:33:01;PM;753,53;0,121;con
55;3/7/2018 00:00;12:33:01;AM;753,04;0,121;con
55;3/7/2018 00:00;01:33:01;AM;752,79;0,121;con
55;3/7/2018 00:00;02:33:01;AM;752,21;0,121;con
55;3/7/2018 00:00;03:33:01;AM;751,88;0,121;con
55;3/7/2018 00:00;04:33:01;AM;751,88;0,121;con
55;3/7/2018 00:00;05:33:01;AM;751,43;0,01;con
55;3/7/2018 00:00;06:33:01;AM;750,94;0,01;con
55;3/7/2018 00:00;07:33:01;AM;750,8;0,121;con
55;3/7/2018 00:00;08:33:01;AM;750,11;0,01;con
55;3/7/2018 00:00;09:33:01;AM;750,27;0,01;con
55;3/7/2018 00:00;10:33:01;AM;749,94;0,01;con
55;3/7/2018 00:00;11:33:01;AM;749,86;0,01;con
55;3/7/2018 00:00;12:33:01;PM;749,36;0,01;con
55;3/7/2018 00:00;01:33:01;PM;749,14;0,121;con
55;3/7/2018 00:00;02:33:01;PM;748,8;0,121;con
55;3/7/2018 00:00;03:33:01;PM;748,55;0,121;con
55;3/7/2018 00:00;04:33:01;PM;748,64;0,121;con
55;3/7/2018 00:00;05:33:01;PM;748,39;0,121;con
55;3/7/2018 00:00;06:33:01;PM;748,37;0,01;con
55;3/7/2018 00:00;07:33:01;PM;748,37;0,01;con
55;3/7/2018 00:00;08:33:01;PM;748,45;0,01;con
55;3/7/2018 00:00;09:33:01;PM;748,37;0,01;con
55;3/7/2018 00:00;10:33:01;PM;748,47;0,121;con
55;3/7/2018 00:00;11:33:01;PM;748,53;0,01;con
55;4/7/2018 00:00;12:33:01;AM;748,7;0,01;con
55;4/7/2018 00:00;01:33:01;AM;748,86;0,01;con
55;4/7/2018 00:00;02:33:01;AM;749,06;0,121;con
55;4/7/2018 00:00;03:33:01;AM;748,88;0,121;con
55;4/7/2018 00:00;04:33:01;AM;748,97;0,121;con
55;4/7/2018 00:00;05:33:01;AM;748,94;0,01;con
55;4/7/2018 00:00;06:33:01;AM;749,45;0,01;con
55;4/7/2018 00:00;07:33:01;AM;749,61;0,01;con
55;4/7/2018 00:00;08:33:01;AM;749,78;0,01;con
55;4/7/2018 00:00;09:33:01;AM;750,35;0,01;con
55;4/7/2018 00:00;10:33:01;AM;750,69;0,01;con
55;4/7/2018 00:00;11:33:01;AM;751,02;0,01;con
55;4/7/2018 00:00;12:33:01;PM;751,02;0,01;con
55;4/7/2018 00:00;01:33:01;PM;750,86;0,01;con
55;4/7/2018 00:00;02:33:01;PM;750,96;0,121;con
55;4/7/2018 00:00;03:33:01;PM;750,96;0,121;con
55;4/7/2018 00:00;04:33:01;PM;751,21;0,121;con
55;4/7/2018 00:00;05:33:01;PM;751,46;0,121;con
55;4/7/2018 00:00;06:33:01;PM;751,46;0,121;con
55;4/7/2018 00:00;07:33:01;PM;751,79;0,121;con
55;4/7/2018 00:00;08:33:01;PM;751,73;0,232;con
55;4/7/2018 00:00;09:33:01;PM;752,06;0,232;con
55;4/7/2018 00:00;10:33:01;PM;751,9;0,232;con
55;4/7/2018 00:00;11:33:01;PM;751,73;0,232;con
55;5/7/2018 00:00;12:33:01;AM;751,98;0,232;con
55;5/7/2018 00:00;01:33:01;AM;751,9;0,232;con
55;5/7/2018 00:00;02:33:01;AM;752,15;0,232;con
55;5/7/2018 00:00;03:33:01;AM;752,06;0,232;con
55;5/7/2018 00:00;04:33:01;AM;752,06;0,232;con
55;5/7/2018 00:00;05:33:01;AM;751,98;0,232;con
55;5/7/2018 00:00;06:33:01;AM;751,98;0,232;con
55;5/7/2018 00:00;07:33:01;AM;752,23;0,232;con
55;5/7/2018 00:00;08:33:01;AM;752,23;0,232;con
55;5/7/2018 00:00;09:33:01;AM;752,21;0,121;con
55;5/7/2018 00:00;10:33:01;AM;752,15;0,232;con
55;5/7/2018 00:00;11:33:01;AM;752,12;0,121;con
55;5/7/2018 00:00;12:33:01;PM;752,06;0,232;con
55;5/7/2018 00:00;01:33:01;PM;751,98;0,232;con
55;5/7/2018 00:00;02:33:01;PM;751,59;0,343;con
55;5/7/2018 00:00;03:33:01;PM;751,59;0,343;con
55;5/7/2018 00:00;04:33:01;PM;751,82;0,232;con
55;5/7/2018 00:00;05:33:01;PM;751,82;0,232;con
55;5/7/2018 00:00;06:33:01;PM;751,79;0,121;con
55;5/7/2018 00:00;07:33:01;PM;752,21;0,121;con
55;5/7/2018 00:00;08:33:01;PM;752,27;0,01;con
55;5/7/2018 00:00;09:33:01;PM;752,21;0,121;con
55;5/7/2018 00:00;10:33:01;PM;752,04;0,121;con
55;5/7/2018 00:00;11:33:01;PM;752,12;0,121;con
55;6/7/2018 00:00;12:33:01;AM;752,18;0,01;con
55;6/7/2018 00:00;01:33:01;AM;752,43;0,01;con
55;6/7/2018 00:00;02:33:01;AM;752,35;0,01;con
55;6/7/2018 00:00;03:33:01;AM;752,68;0,01;con
55;6/7/2018 00:00;04:33:01;AM;752,35;0,01;con
55;6/7/2018 00:00;05:33:01;AM;752,1;0,01;con
55;6/7/2018 00:00;06:33:01;AM;752,1;0,01;con
55;6/7/2018 00:00;07:33:01;AM;751,94;0,01;con
55;6/7/2018 00:00;08:33:01;AM;752,04;0,121;con
55;6/7/2018 00:00;09:33:01;AM;752,27;0,01;con
55;6/7/2018 00:00;10:33:01;AM;752,1;0,01;con
55;6/7/2018 00:00;11:33:01;AM;752,27;0,01;con
55;6/7/2018 00:00;12:33:01;PM;752,1;0,01;con
55;6/7/2018 00:00;01:33:01;PM;751,77;0,01;con
55;6/7/2018 00:00;02:33:01;PM;751,46;0,121;con
55;6/7/2018 00:00;03:33:01;PM;751,13;0,121;con
55;6/7/2018 00:00;04:33:01;PM;751,13;0,121;con
55;6/7/2018 00:00;05:33:01;PM;750,88;0,121;con
55;6/7/2018 00:00;06:33:01;PM;750,47;0,121;con
55;6/7/2018 00:00;07:33:01;PM;750,47;0,121;con
55;6/7/2018 00:00;08:33:01;PM;750,47;0,121;con
55;6/7/2018 00:00;09:33:01;PM;750,3;0,121;con
55;6/7/2018 00:00;10:33:01;PM;750,13;0,121;con
55;6/7/2018 00:00;11:33:01;PM;750,24;0,232;con
55;7/7/2018 00:00;12:33:01;AM;750,08;0,232;con
55;7/7/2018 00:00;01:33:01;AM;749,99;0,232;con
55;7/7/2018 00:00;02:33:01;AM;749,82;0,232;con
55;7/7/2018 00:00;03:33:01;AM;749,99;0,232;con
55;7/7/2018 00:00;04:33:01;AM;749,66;0,232;con
55;7/7/2018 00:00;05:33:01;AM;749,82;0,232;con
55;7/7/2018 00:00;06:33:01;AM;749,82;0,232;con
55;7/7/2018 00:00;07:33:01;AM;750,1;0,343;con
55;7/7/2018 00:00;08:33:01;AM;750,35;0,343;con
55;7/7/2018 00:00;09:33:01;AM;750,65;0,232;con
55;7/7/2018 00:00;10:33:01;AM;750,9;0,232;con
55;7/7/2018 00:00;11:33:01;AM;751,01;0,343;con
55;7/7/2018 00:00;12:33:01;PM;751,18;0,343;con
55;7/7/2018 00:00;01:33:01;PM;751,26;0,343;con
55;7/7/2018 00:00;02:33:01;PM;751,34;0,343;con
55;7/7/2018 00:00;03:33:01;PM;751,59;0,343;con
55;7/7/2018 00:00;04:33:01;PM;751,76;0,343;con
55;7/7/2018 00:00;05:33:01;PM;752,15;0,232;con
55;7/7/2018 00:00;06:33:01;PM;752,98;0,232;con
55;7/7/2018 00:00;07:33:01;PM;753,06;0,232;con
55;7/7/2018 00:00;08:33:01;PM;752,9;0,232;con
55;7/7/2018 00:00;09:33:01;PM;753,37;0,121;con
55;7/7/2018 00:00;10:33:01;PM;753,53;0,121;con
55;7/7/2018 00:00;11:33:01;PM;753,45;0,121;con
55;8/7/2018 00:00;12:33:01;AM;753,68;0,01;con
55;8/7/2018 00:00;01:33:01;AM;753,43;0,01;con
55;8/7/2018 00:00;02:33:01;AM;753,84;0,01;con
55;8/7/2018 00:00;03:33:01;AM;753,68;0,01;con
55;8/7/2018 00:00;04:33:01;AM;753,43;0,01;con
55;8/7/2018 00:00;05:33:01;AM;753,68;0,01;con
55;8/7/2018 00:00;06:33:01;AM;753,68;0,01;con
55;8/7/2018 00:00;07:33:01;AM;753,43;0,01;con
55;8/7/2018 00:00;08:33:01;AM;753,84;0,01;con
55;8/7/2018 00:00;09:33:01;AM;753,53;0,121;con
55;8/7/2018 00:00;10:33:01;AM;753,37;0,121;con
55;8/7/2018 00:00;11:33:01;AM;753,12;0,121;con
55;8/7/2018 00:00;12:33:01;PM;752,45;0,121;con
55;8/7/2018 00:00;01:33:01;PM;751,9;0,232;con
55;8/7/2018 00:00;02:33:01;PM;751,32;0,232;con
55;8/7/2018 00:00;03:33:01;PM;751,13;0,121;con
55;8/7/2018 00:00;04:33:01;PM;750,57;0,232;con
55;8/7/2018 00:00;05:33:01;PM;750,16;0,232;con
55;8/7/2018 00:00;06:33:01;PM;749,49;0,232;con
55;8/7/2018 00:00;07:33:01;PM;749,24;0,232;con
55;8/7/2018 00:00;08:33:01;PM;748,49;0,232;con
55;8/7/2018 00:00;09:33:01;PM;747,92;0,232;con
55;8/7/2018 00:00;10:33:01;PM;747,33;0,232;con
55;8/7/2018 00:00;11:33:01;PM;746,67;0,232;con
55;9/7/2018 00:00;12:33:01;AM;746,26;0,232;con
55;9/7/2018 00:00;01:33:01;AM;745,76;0,232;con
55;9/7/2018 00:00;02:33:01;AM;744,7;0,343;con
55;9/7/2018 00:00;03:33:01;AM;744,04;0,343;con
55;9/7/2018 00:00;04:33:01;AM;742,63;0,343;con
55;9/7/2018 00:00;05:33:01;AM;741,3;0,343;con
55;9/7/2018 00:00;06:33:01;AM;740,89;0,343;con
55;9/7/2018 00:00;07:33:01;AM;740,22;0,343;con
55;9/7/2018 00:00;08:33:01;AM;738,89;0,343;con
55;9/7/2018 00:00;09:33:01;AM;738,81;0,343;con
55;9/7/2018 00:00;10:33:01;AM;738,32;0,343;con
55;9/7/2018 00:00;11:33:01;AM;738,32;0,343;con
55;9/7/2018 00:00;12:33:01;PM;738,34;0,453;con
55;9/7/2018 00:00;01:33:01;PM;738,17;0,453;con
55;9/7/2018 00:00;02:33:01;PM;738,26;0,453;con
55;9/7/2018 00:00;03:33:01;PM;738,09;0,453;con
55;9/7/2018 00:00;04:33:01;PM;738,42;0,453;con
55;9/7/2018 00:00;05:33:01;PM;738,23;0,343;con
55;9/7/2018 00:00;06:33:01;PM;738,15;0,343;con
55;9/7/2018 00:00;07:33:01;PM;738,15;0,343;con
55;9/7/2018 00:00;08:33:01;PM;738,23;0,343;con
55;9/7/2018 00:00;09:33:01;PM;738,48;0,343;con
55;9/7/2018 00:00;10:33:01;PM;738,07;0,343;con
55;9/7/2018 00:00;11:33:01;PM;738,04;0,232;con
55;10/7/2018 00:00;12:33:01;AM;737,71;0,232;con
55;10/7/2018 00:00;01:33:01;AM;737,3;0,232;con
55;10/7/2018 00:00;02:33:01;AM;736,8;0,232;con
55;10/7/2018 00:00;03:33:01;AM;736,46;0,232;con
55;10/7/2018 00:00;04:33:01;AM;736,05;0,232;con
55;10/7/2018 00:00;05:33:01;AM;735,05;0,232;con
55;10/7/2018 00:00;06:33:01;AM;734,81;0,232;con
55;10/7/2018 00:00;07:33:01;AM;734,06;0,232;con
55;10/7/2018 00:00;08:33:01;AM;734,23;0,232;con
55;10/7/2018 00:00;09:33:01;AM;734,09;0,343;con
55;10/7/2018 00:00;10:33:01;AM;734,91;0,343;con
55;10/7/2018 00:00;11:33:01;AM;735,58;0,343;con
55;10/7/2018 00:00;12:33:01;PM;736,07;0,343;con
55;10/7/2018 00:00;01:33:01;PM;736,51;0,453;con
55;10/7/2018 00:00;02:33:01;PM;736,68;0,453;con
55;10/7/2018 00:00;03:33:01;PM;736,51;0,453;con
55;10/7/2018 00:00;04:33:01;PM;737,01;0,453;con
55;10/7/2018 00:00;05:33:01;PM;737,09;0,453;con
55;10/7/2018 00:00;06:33:01;PM;737,48;0,343;con
55;10/7/2018 00:00;07:33:01;PM;737,24;0,343;con
55;10/7/2018 00:00;08:33:01;PM;736,91;0,343;con
55;10/7/2018 00:00;09:33:01;PM;736,74;0,343;con
55;10/7/2018 00:00;10:33:01;PM;736,49;0,343;con
55;10/7/2018 00:00;11:33:01;PM;735,99;0,343;con
55;11/7/2018 00:00;12:33:01;AM;735,91;0,343;con
55;11/7/2018 00:00;01:33:01;AM;735,66;0,343;con
55;11/7/2018 00:00;02:33:01;AM;735,08;0,343;con
55;11/7/2018 00:00;03:33:01;AM;734,66;0,343;con
55;11/7/2018 00:00;04:33:01;AM;734,17;0,343;con
55;11/7/2018 00:00;05:33:01;AM;733,83;0,343;con
55;11/7/2018 00:00;06:33:01;AM;733,83;0,343;con
55;11/7/2018 00:00;07:33:01;AM;734,17;0,343;con
55;11/7/2018 00:00;08:33:01;AM;734,5;0,343;con
55;11/7/2018 00:00;09:33:01;AM;734,99;0,343;con
55;11/7/2018 00:00;10:33:01;AM;735,24;0,343;con
55;11/7/2018 00:00;11:33:01;AM;735,33;0,343;con
55;11/7/2018 00:00;12:33:01;PM;735,58;0,343;con
55;11/7/2018 00:00;01:33:01;PM;735,41;0,343;con
55;11/7/2018 00:00;02:33:01;PM;735,27;0,453;con
55;11/7/2018 00:00;03:33:01;PM;735,19;0,453;con
55;11/7/2018 00:00;04:33:01;PM;735,19;0,453;con
55;11/7/2018 00:00;05:33:01;PM;735,44;0,453;con
55;11/7/2018 00:00;06:33:01;PM;735,6;0,453;con
55;11/7/2018 00:00;07:33:01;PM;735,6;0,453;con
55;11/7/2018 00:00;08:33:01;PM;735,52;0,453;con
55;11/7/2018 00:00;09:33:01;PM;735,33;0,343;con
55;11/7/2018 00:00;10:33:01;PM;734,83;0,343;con
55;11/7/2018 00:00;11:33:01;PM;734,83;0,343;con
55;12/7/2018 00:00;12:33:01;AM;734,31;0,232;con
55;12/7/2018 00:00;01:33:01;AM;733,97;0,232;con
55;12/7/2018 00:00;02:33:01;AM;733,48;0,232;con
55;12/7/2018 00:00;03:33:01;AM;733,37;0,121;con
55;12/7/2018 00:00;04:33:01;AM;732,96;0,121;con
55;12/7/2018 00:00;05:33:01;AM;733,1;0,01;con
55;12/7/2018 00:00;06:33:01;AM;732,8;0,121;con
55;12/7/2018 00:00;07:33:01;AM;733,27;0,01;con
55;12/7/2018 00:00;08:33:01;AM;733,43;0,01;con
55;12/7/2018 00:00;09:33:01;AM;733,68;0,01;con
55;12/7/2018 00:00;10:33:01;AM;734,18;0,01;con
55;12/7/2018 00:00;11:33:01;AM;734,68;0,01;con
55;12/7/2018 00:00;12:33:01;PM;735,36;0,121;con
55;12/7/2018 00:00;01:33:01;PM;735,44;0,121;con
55;12/7/2018 00:00;02:33:01;PM;735,53;0,121;con
55;12/7/2018 00:00;03:33:01;PM;735,56;0,232;con
55;12/7/2018 00:00;04:33:01;PM;736,22;0,232;con
55;12/7/2018 00:00;05:33:01;PM;736,85;0,121;con
55;12/7/2018 00:00;06:33:01;PM;737,11;0,121;con
55;12/7/2018 00:00;07:33:01;PM;737,85;0,121;con
55;12/7/2018 00:00;08:33:01;PM;738,1;0,121;con
55;12/7/2018 00:00;09:33:01;PM;738,68;0,121;con
55;12/7/2018 00:00;10:33:01;PM;739,01;0,121;con
55;12/7/2018 00:00;11:33:01;PM;739,43;0,121;con
55;13/7/2018;12:33:01;AM;739,43;0,121;con
55;13/7/2018;01:33:01;AM;739,76;0,121;con
55;13/7/2018;02:33:01;AM;739,93;0,121;con
55;13/7/2018;03:33:01;AM;740,34;0,121;con
55;13/7/2018;04:33:01;AM;740,24;0,01;con
55;13/7/2018;05:33:01;AM;740,24;0,01;con
55;13/7/2018;06:33:01;AM;740,15;0,01;con
55;13/7/2018;07:33:01;AM;740,07;0,01;con
55;13/7/2018;08:33:01;AM;740,15;0,01;con
55;13/7/2018;09:33:01;AM;740,3;-0,102;con
55;13/7/2018;10:33:01;AM;740,4;0,01;con
55;13/7/2018;11:33:01;AM;739,91;0,01;con
55;13/7/2018;12:33:01;PM;739,4;0,01;con
55;13/7/2018;01:33:01;PM;739,01;0,121;con
55;13/7/2018;02:33:01;PM;738,1;0,121;con
55;13/7/2018;03:33:01;PM;737,77;0,121;con
55;13/7/2018;04:33:01;PM;737,52;0,121;con
55;13/7/2018;05:33:01;PM;737,11;0,121;con
55;13/7/2018;06:33:01;PM;737,27;0,121;con
55;13/7/2018;07:33:01;PM;737;0,01;con
55;13/7/2018;08:33:01;PM;736,91;0,01;con
55;13/7/2018;09:33:01;PM;736,75;0,01;con
55;13/7/2018;10:33:01;PM;737;0,01;con
55;13/7/2018;11:33:01;PM;737,19;0,121;con
55;14/7/2018;12:33:01;AM;737,19;0,121;con
55;14/7/2018;01:33:01;AM;737,27;0,121;con
55;14/7/2018;02:33:01;AM;737,27;0,121;con
55;14/7/2018;03:33:01;AM;737,44;0,121;con
55;14/7/2018;04:33:01;AM;737,44;0,121;con
55;14/7/2018;05:33:01;AM;737,19;0,121;con
55;14/7/2018;06:33:01;AM;737,36;0,121;con
55;14/7/2018;07:33:01;AM;737,69;0,121;con
55;14/7/2018;08:33:01;AM;737,85;0,121;con
55;14/7/2018;09:33:01;AM;738,35;0,121;con
55;14/7/2018;10:33:01;AM;738,68;0,121;con
55;14/7/2018;11:33:01;AM;738,85;0,121;con
55;14/7/2018;12:33:01;PM;739,34;0,121;con
